danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Hot
0.571,0.0386,7,-18.892,1,0.189,0.995,0.82,0.0882,0.952,155.402,audio_features,4Wux2vHvNHdLc1Q6ql1ZuW,spotify:track:4Wux2vHvNHdLc1Q6ql1ZuW,https://api.spotify.com/v1/tracks/4Wux2vHvNHdLc1Q6ql1ZuW,https://api.spotify.com/v1/audio-analysis/4Wux2vHvNHdLc1Q6ql1ZuW,168267,3,False
0.678,0.531,10,-5.029,1,0.0374,0.126,3.44e-05,0.377,0.176,99.008,audio_features,7y3xU9vEC1s8DSuuoSYKih,spotify:track:7y3xU9vEC1s8DSuuoSYKih,https://api.spotify.com/v1/tracks/7y3xU9vEC1s8DSuuoSYKih,https://api.spotify.com/v1/audio-analysis/7y3xU9vEC1s8DSuuoSYKih,177373,4,False
0.457,0.575,7,-6.52,1,0.0404,0.00098,0.864,0.137,0.13,161.957,audio_features,5aRe3NaiAdDK9lr3kycmDi,spotify:track:5aRe3NaiAdDK9lr3kycmDi,https://api.spotify.com/v1/tracks/5aRe3NaiAdDK9lr3kycmDi,https://api.spotify.com/v1/audio-analysis/5aRe3NaiAdDK9lr3kycmDi,236296,4,False
0.693,0.815,0,-6.252,1,0.0281,0.0187,0.016,0.109,0.533,133.999,audio_features,4ovQY3yLU58scPdkK0IbkU,spotify:track:4ovQY3yLU58scPdkK0IbkU,https://api.spotify.com/v1/tracks/4ovQY3yLU58scPdkK0IbkU,https://api.spotify.com/v1/audio-analysis/4ovQY3yLU58scPdkK0IbkU,211853,4,False
0.52,0.835,6,-4.897,0,0.0278,0.00848,7.55e-05,0.175,0.575,142.065,audio_features,3wsyIaE9IU0OhaIB2FbowI,spotify:track:3wsyIaE9IU0OhaIB2FbowI,https://api.spotify.com/v1/tracks/3wsyIaE9IU0OhaIB2FbowI,https://api.spotify.com/v1/audio-analysis/3wsyIaE9IU0OhaIB2FbowI,224933,4,False
0.825,0.807,7,-6.04,1,0.103,0.108,0,0.0466,0.966,170.348,audio_features,4Uj5DoBosRnmFhcEDbG7Jx,spotify:track:4Uj5DoBosRnmFhcEDbG7Jx,https://api.spotify.com/v1/tracks/4Uj5DoBosRnmFhcEDbG7Jx,https://api.spotify.com/v1/audio-analysis/4Uj5DoBosRnmFhcEDbG7Jx,163627,4,False
0.644,0.107,9,-21.022,0,0.0503,0.99,0.88,0.124,0.299,111.373,audio_features,0d7Q1lsYD03Ou2BqOU5KOQ,spotify:track:0d7Q1lsYD03Ou2BqOU5KOQ,https://api.spotify.com/v1/tracks/0d7Q1lsYD03Ou2BqOU5KOQ,https://api.spotify.com/v1/audio-analysis/0d7Q1lsYD03Ou2BqOU5KOQ,213853,4,False
0.546,0.53,0,-8.064,0,0.0435,0.201,0.128,0.767,0.479,76.023,audio_features,7cmWfBUtzV8DQTw47nA5OD,spotify:track:7cmWfBUtzV8DQTw47nA5OD,https://api.spotify.com/v1/tracks/7cmWfBUtzV8DQTw47nA5OD,https://api.spotify.com/v1/audio-analysis/7cmWfBUtzV8DQTw47nA5OD,197840,4,False
0.784,0.413,8,-6.541,0,0.116,0.161,0.829,0.114,0.961,140.015,audio_features,6I96KSEuwVp6yTjMdXBotU,spotify:track:6I96KSEuwVp6yTjMdXBotU,https://api.spotify.com/v1/tracks/6I96KSEuwVp6yTjMdXBotU,https://api.spotify.com/v1/audio-analysis/6I96KSEuwVp6yTjMdXBotU,140571,4,False
0.263,0.552,0,-6.751,1,0.0295,0.00263,0.0446,0.129,0.352,132.268,audio_features,2LZgcAI6I0EfP906xfdL9R,spotify:track:2LZgcAI6I0EfP906xfdL9R,https://api.spotify.com/v1/tracks/2LZgcAI6I0EfP906xfdL9R,https://api.spotify.com/v1/audio-analysis/2LZgcAI6I0EfP906xfdL9R,124155,4,False
0.652,0.589,4,-11.505,1,0.029,0.0344,0,0.209,0.88,133.356,audio_features,3XsP80FdeXU1A8gTSDNmJe,spotify:track:3XsP80FdeXU1A8gTSDNmJe,https://api.spotify.com/v1/tracks/3XsP80FdeXU1A8gTSDNmJe,https://api.spotify.com/v1/audio-analysis/3XsP80FdeXU1A8gTSDNmJe,192067,4,False
0.405,0.528,7,-13.96,1,0.0345,0.594,0.933,0.685,0.942,138.609,audio_features,4C2VlsJXfGza70kkGFgcJy,spotify:track:4C2VlsJXfGza70kkGFgcJy,https://api.spotify.com/v1/tracks/4C2VlsJXfGza70kkGFgcJy,https://api.spotify.com/v1/audio-analysis/4C2VlsJXfGza70kkGFgcJy,157293,4,False
0.518,0.572,10,-6.706,0,0.0416,0.0503,2.41e-05,0.129,0.291,130.053,audio_features,4HwDCXsMBC7SUdp2WT4MZP,spotify:track:4HwDCXsMBC7SUdp2WT4MZP,https://api.spotify.com/v1/tracks/4HwDCXsMBC7SUdp2WT4MZP,https://api.spotify.com/v1/audio-analysis/4HwDCXsMBC7SUdp2WT4MZP,196767,4,False
0.75,0.589,1,-12.603,1,0.0698,0.00225,0.113,0.105,0.541,111.605,audio_features,2ybVBQzda3dSDnrGflU9Pb,spotify:track:2ybVBQzda3dSDnrGflU9Pb,https://api.spotify.com/v1/tracks/2ybVBQzda3dSDnrGflU9Pb,https://api.spotify.com/v1/audio-analysis/2ybVBQzda3dSDnrGflU9Pb,375107,4,False
0.285,0.181,8,-20.319,1,0.0476,0.988,0.164,0.149,0.297,84.053,audio_features,3eZ9OMZNQE49XYtDPO8E62,spotify:track:3eZ9OMZNQE49XYtDPO8E62,https://api.spotify.com/v1/tracks/3eZ9OMZNQE49XYtDPO8E62,https://api.spotify.com/v1/audio-analysis/3eZ9OMZNQE49XYtDPO8E62,56853,4,False
0.823,0.305,5,-12.405,0,0.0391,0.804,0.00846,0.143,0.878,124.687,audio_features,0WU4L5lelOjccOeydME65Z,spotify:track:0WU4L5lelOjccOeydME65Z,https://api.spotify.com/v1/tracks/0WU4L5lelOjccOeydME65Z,https://api.spotify.com/v1/audio-analysis/0WU4L5lelOjccOeydME65Z,233920,4,False
0.543,0.377,4,-9.719,0,0.0271,0.125,0.898,0.096,0.0653,75.01,audio_features,51NajJyYuyY6NiXHOB9aa3,spotify:track:51NajJyYuyY6NiXHOB9aa3,https://api.spotify.com/v1/tracks/51NajJyYuyY6NiXHOB9aa3,https://api.spotify.com/v1/audio-analysis/51NajJyYuyY6NiXHOB9aa3,332805,4,False
0.675,0.457,5,-9.528,1,0.227,0.193,0.202,0.202,0.27,125.0,audio_features,1SA3sXFX3V8WgzmZdlO223,spotify:track:1SA3sXFX3V8WgzmZdlO223,https://api.spotify.com/v1/tracks/1SA3sXFX3V8WgzmZdlO223,https://api.spotify.com/v1/audio-analysis/1SA3sXFX3V8WgzmZdlO223,319380,4,False
0.774,0.499,5,-8.427,0,0.0457,3.97e-05,0.27,0.0495,0.266,99.997,audio_features,2nX7mebaqWyTha7hC77dtM,spotify:track:2nX7mebaqWyTha7hC77dtM,https://api.spotify.com/v1/tracks/2nX7mebaqWyTha7hC77dtM,https://api.spotify.com/v1/audio-analysis/2nX7mebaqWyTha7hC77dtM,297413,4,False
0.185,0.0173,5,-34.631,0,0.0391,0.989,0.934,0.107,0.0463,87.756,audio_features,5NJqnJDQV6lFBeNfRu7Buq,spotify:track:5NJqnJDQV6lFBeNfRu7Buq,https://api.spotify.com/v1/tracks/5NJqnJDQV6lFBeNfRu7Buq,https://api.spotify.com/v1/audio-analysis/5NJqnJDQV6lFBeNfRu7Buq,147833,3,False
0.704,0.675,9,-7.23,1,0.028,0.0622,0,0.219,0.555,95.947,audio_features,4oGZKThSZHX2br44AW3T1i,spotify:track:4oGZKThSZHX2br44AW3T1i,https://api.spotify.com/v1/tracks/4oGZKThSZHX2br44AW3T1i,https://api.spotify.com/v1/audio-analysis/4oGZKThSZHX2br44AW3T1i,191120,4,False
0.517,0.382,5,-6.178,1,0.0256,0.893,0,0.119,0.338,159.97,audio_features,4iAVzfYtUkBLcHJ7uTfcgA,spotify:track:4iAVzfYtUkBLcHJ7uTfcgA,https://api.spotify.com/v1/tracks/4iAVzfYtUkBLcHJ7uTfcgA,https://api.spotify.com/v1/audio-analysis/4iAVzfYtUkBLcHJ7uTfcgA,201750,3,False
0.574,0.656,5,-9.15,0,0.0407,0.0805,0.0546,0.0884,0.343,145.957,audio_features,3x2q3O6EnHekChRfsfZ4lC,spotify:track:3x2q3O6EnHekChRfsfZ4lC,https://api.spotify.com/v1/tracks/3x2q3O6EnHekChRfsfZ4lC,https://api.spotify.com/v1/audio-analysis/3x2q3O6EnHekChRfsfZ4lC,285341,4,False
0.532,0.29,7,-14.718,1,0.0393,0.932,0.0526,0.153,0.677,109.964,audio_features,0OOxkV8QYZ8x3KmNAMoHV8,spotify:track:0OOxkV8QYZ8x3KmNAMoHV8,https://api.spotify.com/v1/tracks/0OOxkV8QYZ8x3KmNAMoHV8,https://api.spotify.com/v1/audio-analysis/0OOxkV8QYZ8x3KmNAMoHV8,230573,4,False
0.402,0.377,1,-13.992,1,0.0527,0.208,5.37e-05,0.149,0.314,137.403,audio_features,3hN49FE0uE61Zl5yOJEmbm,spotify:track:3hN49FE0uE61Zl5yOJEmbm,https://api.spotify.com/v1/tracks/3hN49FE0uE61Zl5yOJEmbm,https://api.spotify.com/v1/audio-analysis/3hN49FE0uE61Zl5yOJEmbm,303773,4,False
0.808,0.837,9,-6.583,0,0.046,0.238,0.86,0.0624,0.653,92.002,audio_features,66KcXPDs1hr8T06KvlJCeA,spotify:track:66KcXPDs1hr8T06KvlJCeA,https://api.spotify.com/v1/tracks/66KcXPDs1hr8T06KvlJCeA,https://api.spotify.com/v1/audio-analysis/66KcXPDs1hr8T06KvlJCeA,286906,4,False
0.606,0.648,0,-7.802,1,0.0466,0.349,0,0.639,0.646,59.041,audio_features,02D9uD9WQb834Lb54xCvDS,spotify:track:02D9uD9WQb834Lb54xCvDS,https://api.spotify.com/v1/tracks/02D9uD9WQb834Lb54xCvDS,https://api.spotify.com/v1/audio-analysis/02D9uD9WQb834Lb54xCvDS,290067,4,False
0.457,0.576,0,-8.474,1,0.0309,0.217,0.165,0.312,0.2,115.807,audio_features,08yZGLoEW74nnM5eHWdKhg,spotify:track:08yZGLoEW74nnM5eHWdKhg,https://api.spotify.com/v1/tracks/08yZGLoEW74nnM5eHWdKhg,https://api.spotify.com/v1/audio-analysis/08yZGLoEW74nnM5eHWdKhg,250173,4,False
0.156,0.004,3,-30.662,0,0.0532,0.995,0.286,0.075,0.388,76.693,audio_features,6RNeCdEle6va4JU0InOOEJ,spotify:track:6RNeCdEle6va4JU0InOOEJ,https://api.spotify.com/v1/tracks/6RNeCdEle6va4JU0InOOEJ,https://api.spotify.com/v1/audio-analysis/6RNeCdEle6va4JU0InOOEJ,181693,4,False
0.681,0.974,6,-2.635,1,0.161,0.00228,0.742,0.186,0.558,173.999,audio_features,5B3MOCY20zPdqsTldRxagD,spotify:track:5B3MOCY20zPdqsTldRxagD,https://api.spotify.com/v1/tracks/5B3MOCY20zPdqsTldRxagD,https://api.spotify.com/v1/audio-analysis/5B3MOCY20zPdqsTldRxagD,299931,4,False
0.572,0.214,10,-12.658,1,0.142,0.996,0.0195,0.338,0.479,135.964,audio_features,0uVAYiNcI2Srm6a5Ue0xey,spotify:track:0uVAYiNcI2Srm6a5Ue0xey,https://api.spotify.com/v1/tracks/0uVAYiNcI2Srm6a5Ue0xey,https://api.spotify.com/v1/audio-analysis/0uVAYiNcI2Srm6a5Ue0xey,215693,3,False
0.734,0.323,7,-18.998,1,0.0559,0.801,0.823,0.0838,0.797,95.383,audio_features,5DnIXmcIpJbqj1gWv3bN4C,spotify:track:5DnIXmcIpJbqj1gWv3bN4C,https://api.spotify.com/v1/tracks/5DnIXmcIpJbqj1gWv3bN4C,https://api.spotify.com/v1/audio-analysis/5DnIXmcIpJbqj1gWv3bN4C,195213,4,False
0.582,0.777,3,-6.323,1,0.0347,0.0406,0.00139,0.0829,0.681,112.058,audio_features,4jjlCDCRMpvqTPj22KfSUl,spotify:track:4jjlCDCRMpvqTPj22KfSUl,https://api.spotify.com/v1/tracks/4jjlCDCRMpvqTPj22KfSUl,https://api.spotify.com/v1/audio-analysis/4jjlCDCRMpvqTPj22KfSUl,211392,4,False
0.789,0.719,7,-6.099,1,0.373,0.463,0,0.308,0.663,81.003,audio_features,1IkpQA0SPJilH29vEnocOB,spotify:track:1IkpQA0SPJilH29vEnocOB,https://api.spotify.com/v1/tracks/1IkpQA0SPJilH29vEnocOB,https://api.spotify.com/v1/audio-analysis/1IkpQA0SPJilH29vEnocOB,273485,4,False
0.459,0.101,4,-26.824,0,0.0417,0.977,0.866,0.098,0.241,76.974,audio_features,43z2LSP0180NFwr720P3xk,spotify:track:43z2LSP0180NFwr720P3xk,https://api.spotify.com/v1/tracks/43z2LSP0180NFwr720P3xk,https://api.spotify.com/v1/audio-analysis/43z2LSP0180NFwr720P3xk,146000,4,False
0.323,0.273,10,-16.425,1,0.0392,0.865,0.874,0.115,0.19,145.556,audio_features,7sZo0d04PQdsuqYjT3qH9A,spotify:track:7sZo0d04PQdsuqYjT3qH9A,https://api.spotify.com/v1/tracks/7sZo0d04PQdsuqYjT3qH9A,https://api.spotify.com/v1/audio-analysis/7sZo0d04PQdsuqYjT3qH9A,265467,3,False
0.123,0.113,7,-20.483,1,0.0359,0.975,0.166,0.0865,0.0612,83.812,audio_features,7K54cXQrv1uVrRK77AMC9t,spotify:track:7K54cXQrv1uVrRK77AMC9t,https://api.spotify.com/v1/tracks/7K54cXQrv1uVrRK77AMC9t,https://api.spotify.com/v1/audio-analysis/7K54cXQrv1uVrRK77AMC9t,336277,4,False
0.552,0.961,6,-5.083,0,0.0309,0.0506,0.858,0.0754,0.221,97.987,audio_features,7kbzCqVPvgzmT0yBAg9Go8,spotify:track:7kbzCqVPvgzmT0yBAg9Go8,https://api.spotify.com/v1/tracks/7kbzCqVPvgzmT0yBAg9Go8,https://api.spotify.com/v1/audio-analysis/7kbzCqVPvgzmT0yBAg9Go8,252245,4,False
0.837,0.578,11,-10.302,1,0.413,0.5,0.00135,0.0768,0.726,82.052,audio_features,5hUt44SMDwH8mFfMdn1yzj,spotify:track:5hUt44SMDwH8mFfMdn1yzj,https://api.spotify.com/v1/tracks/5hUt44SMDwH8mFfMdn1yzj,https://api.spotify.com/v1/audio-analysis/5hUt44SMDwH8mFfMdn1yzj,152250,4,False
0.458,0.793,7,-4.619,1,0.0354,0.000164,1.68e-05,0.477,0.794,169.019,audio_features,04s3xAO7JCF7GeZkZQPM3D,spotify:track:04s3xAO7JCF7GeZkZQPM3D,https://api.spotify.com/v1/tracks/04s3xAO7JCF7GeZkZQPM3D,https://api.spotify.com/v1/audio-analysis/04s3xAO7JCF7GeZkZQPM3D,171333,4,False
0.338,0.0839,8,-28.503,1,0.0384,0.185,0.000188,0.0904,0.505,129.789,audio_features,2qf9TWoTsY6TOmhkro6Faa,spotify:track:2qf9TWoTsY6TOmhkro6Faa,https://api.spotify.com/v1/tracks/2qf9TWoTsY6TOmhkro6Faa,https://api.spotify.com/v1/audio-analysis/2qf9TWoTsY6TOmhkro6Faa,98453,3,False
0.43,0.954,2,-4.786,1,0.0751,0.243,0.79,0.0945,0.659,124.846,audio_features,30I7VOPXnEEn73EBwOTxuj,spotify:track:30I7VOPXnEEn73EBwOTxuj,https://api.spotify.com/v1/tracks/30I7VOPXnEEn73EBwOTxuj,https://api.spotify.com/v1/audio-analysis/30I7VOPXnEEn73EBwOTxuj,365747,4,False
0.635,0.414,5,-7.427,1,0.0496,0.82,0,0.093,0.362,99.824,audio_features,24XBHTj6oQrHyU9Ud5duV9,spotify:track:24XBHTj6oQrHyU9Ud5duV9,https://api.spotify.com/v1/tracks/24XBHTj6oQrHyU9Ud5duV9,https://api.spotify.com/v1/audio-analysis/24XBHTj6oQrHyU9Ud5duV9,186013,4,False
0.409,0.182,4,-14.857,1,0.0358,0.94,0.0267,0.101,0.125,110.117,audio_features,18ZyxaBsRjjul2LgGn3Io6,spotify:track:18ZyxaBsRjjul2LgGn3Io6,https://api.spotify.com/v1/tracks/18ZyxaBsRjjul2LgGn3Io6,https://api.spotify.com/v1/audio-analysis/18ZyxaBsRjjul2LgGn3Io6,236627,3,False
0.452,0.58,5,-7.651,1,0.0359,0.134,0,0.155,0.366,71.992,audio_features,49ICPRfYXNQxS0GIi3bbYe,spotify:track:49ICPRfYXNQxS0GIi3bbYe,https://api.spotify.com/v1/tracks/49ICPRfYXNQxS0GIi3bbYe,https://api.spotify.com/v1/audio-analysis/49ICPRfYXNQxS0GIi3bbYe,231667,3,False
0.576,0.561,2,-18.232,1,0.13,0.33,1.16e-05,0.226,0.51,114.288,audio_features,5BQuSacntNQAKQueEaHCYd,spotify:track:5BQuSacntNQAKQueEaHCYd,https://api.spotify.com/v1/tracks/5BQuSacntNQAKQueEaHCYd,https://api.spotify.com/v1/audio-analysis/5BQuSacntNQAKQueEaHCYd,274080,4,False
0.456,0.584,1,-9.876,0,0.0325,0.702,0.888,0.116,0.262,140.05,audio_features,4pIUvRDXIYC92O6mSBjjOw,spotify:track:4pIUvRDXIYC92O6mSBjjOw,https://api.spotify.com/v1/tracks/4pIUvRDXIYC92O6mSBjjOw,https://api.spotify.com/v1/audio-analysis/4pIUvRDXIYC92O6mSBjjOw,326679,4,False
0.284,0.989,6,-1.98,1,0.253,7.76e-06,0.693,0.144,0.198,99.808,audio_features,43rACEDvwqmcLMYMHhtpmD,spotify:track:43rACEDvwqmcLMYMHhtpmD,https://api.spotify.com/v1/tracks/43rACEDvwqmcLMYMHhtpmD,https://api.spotify.com/v1/audio-analysis/43rACEDvwqmcLMYMHhtpmD,426887,4,False
0.578,0.584,9,-8.318,0,0.0482,0.319,0,0.543,0.834,174.014,audio_features,23hHJyj6LwcJtzvu9vVhZT,spotify:track:23hHJyj6LwcJtzvu9vVhZT,https://api.spotify.com/v1/tracks/23hHJyj6LwcJtzvu9vVhZT,https://api.spotify.com/v1/audio-analysis/23hHJyj6LwcJtzvu9vVhZT,213351,4,False
0.413,0.131,2,-20.0,1,0.0487,0.943,0.938,0.194,0.047,114.858,audio_features,0hmc4Mt2zfF1VTB60lq3Mn,spotify:track:0hmc4Mt2zfF1VTB60lq3Mn,https://api.spotify.com/v1/tracks/0hmc4Mt2zfF1VTB60lq3Mn,https://api.spotify.com/v1/audio-analysis/0hmc4Mt2zfF1VTB60lq3Mn,247373,5,False
0.3,0.0975,7,-20.243,0,0.0391,0.967,0.969,0.116,0.138,169.876,audio_features,1VKza9389xxGndNAuoB1W3,spotify:track:1VKza9389xxGndNAuoB1W3,https://api.spotify.com/v1/tracks/1VKza9389xxGndNAuoB1W3,https://api.spotify.com/v1/audio-analysis/1VKza9389xxGndNAuoB1W3,453133,3,False
0.888,0.828,2,-5.594,1,0.0603,0.0119,0.36,0.0588,0.938,129.036,audio_features,0f8kI9h3enq3ZKMZCxxJN3,spotify:track:0f8kI9h3enq3ZKMZCxxJN3,https://api.spotify.com/v1/tracks/0f8kI9h3enq3ZKMZCxxJN3,https://api.spotify.com/v1/audio-analysis/0f8kI9h3enq3ZKMZCxxJN3,182326,4,False
0.459,0.777,3,-6.273,0,0.102,0.302,0.0511,0.147,0.888,161.73,audio_features,4RZ5ftqW244ccCRROHtJ1e,spotify:track:4RZ5ftqW244ccCRROHtJ1e,https://api.spotify.com/v1/tracks/4RZ5ftqW244ccCRROHtJ1e,https://api.spotify.com/v1/audio-analysis/4RZ5ftqW244ccCRROHtJ1e,177551,5,False
0.122,0.0321,4,-25.601,0,0.0392,0.914,0.0411,0.0739,0.0532,70.441,audio_features,1jYj9Z6fX68cLK0xr4znBF,spotify:track:1jYj9Z6fX68cLK0xr4znBF,https://api.spotify.com/v1/tracks/1jYj9Z6fX68cLK0xr4znBF,https://api.spotify.com/v1/audio-analysis/1jYj9Z6fX68cLK0xr4znBF,505093,4,False
0.866,0.427,7,-13.823,1,0.0292,0.14,2.14e-05,0.0955,0.858,105.228,audio_features,6GkZDGm8BljmFJmyEmm0wF,spotify:track:6GkZDGm8BljmFJmyEmm0wF,https://api.spotify.com/v1/tracks/6GkZDGm8BljmFJmyEmm0wF,https://api.spotify.com/v1/audio-analysis/6GkZDGm8BljmFJmyEmm0wF,215680,4,False
0.48,0.554,1,-8.145,0,0.069,0.171,0,0.131,0.267,190.066,audio_features,3oRW9ZGPRbLRMneQ5lwflt,spotify:track:3oRW9ZGPRbLRMneQ5lwflt,https://api.spotify.com/v1/tracks/3oRW9ZGPRbLRMneQ5lwflt,https://api.spotify.com/v1/audio-analysis/3oRW9ZGPRbLRMneQ5lwflt,161840,3,False
0.44,0.824,0,-6.456,1,0.0314,0.0704,0.0804,0.227,0.65,129.113,audio_features,7J1QgFpmefJGGihXnwiZfl,spotify:track:7J1QgFpmefJGGihXnwiZfl,https://api.spotify.com/v1/tracks/7J1QgFpmefJGGihXnwiZfl,https://api.spotify.com/v1/audio-analysis/7J1QgFpmefJGGihXnwiZfl,196307,4,False
0.373,0.516,0,-7.036,1,0.0289,0.0972,0,0.321,0.352,102.413,audio_features,6JkVnXweOQhC2WqgeCs7rE,spotify:track:6JkVnXweOQhC2WqgeCs7rE,https://api.spotify.com/v1/tracks/6JkVnXweOQhC2WqgeCs7rE,https://api.spotify.com/v1/audio-analysis/6JkVnXweOQhC2WqgeCs7rE,134933,3,False
0.229,0.0417,1,-25.303,1,0.0582,0.985,1.76e-05,0.0964,0.0474,127.638,audio_features,3GKs71s3VfsAtHU9scemtc,spotify:track:3GKs71s3VfsAtHU9scemtc,https://api.spotify.com/v1/tracks/3GKs71s3VfsAtHU9scemtc,https://api.spotify.com/v1/audio-analysis/3GKs71s3VfsAtHU9scemtc,138187,4,False
0.311,0.0478,0,-23.151,1,0.0562,0.99,0.00241,0.0637,0.0423,67.448,audio_features,5vYgzBRDEcFyMUCf2EH57u,spotify:track:5vYgzBRDEcFyMUCf2EH57u,https://api.spotify.com/v1/tracks/5vYgzBRDEcFyMUCf2EH57u,https://api.spotify.com/v1/audio-analysis/5vYgzBRDEcFyMUCf2EH57u,144720,3,False
0.147,0.999,11,-4.801,1,0.084,0.254,0.83,0.967,0.0194,142.23,audio_features,073Uff4lJY4tWN22Mx3cS8,spotify:track:073Uff4lJY4tWN22Mx3cS8,https://api.spotify.com/v1/tracks/073Uff4lJY4tWN22Mx3cS8,https://api.spotify.com/v1/audio-analysis/073Uff4lJY4tWN22Mx3cS8,302027,4,False
0.492,0.718,6,-5.068,0,0.102,0.247,1.6e-06,0.369,0.596,73.344,audio_features,0CserbsS70rkPIPXGzsWfa,spotify:track:0CserbsS70rkPIPXGzsWfa,https://api.spotify.com/v1/tracks/0CserbsS70rkPIPXGzsWfa,https://api.spotify.com/v1/audio-analysis/0CserbsS70rkPIPXGzsWfa,257959,4,False
0.249,0.382,4,-11.927,0,0.0373,0.713,0.0603,0.0684,0.106,75.807,audio_features,1Pc9KQsBFGNq4cDuoXCm1y,spotify:track:1Pc9KQsBFGNq4cDuoXCm1y,https://api.spotify.com/v1/tracks/1Pc9KQsBFGNq4cDuoXCm1y,https://api.spotify.com/v1/audio-analysis/1Pc9KQsBFGNq4cDuoXCm1y,455867,3,False
0.465,0.156,8,-16.919,1,0.0338,0.818,2.09e-05,0.113,0.2,127.1,audio_features,7hAlmjX4zHwBh1B4PU9id2,spotify:track:7hAlmjX4zHwBh1B4PU9id2,https://api.spotify.com/v1/tracks/7hAlmjX4zHwBh1B4PU9id2,https://api.spotify.com/v1/audio-analysis/7hAlmjX4zHwBh1B4PU9id2,219773,4,False
0.449,0.424,7,-14.06,1,0.0323,0.32,1.69e-06,0.107,0.259,125.494,audio_features,4gpext9x0CbdD9NWaa4nDj,spotify:track:4gpext9x0CbdD9NWaa4nDj,https://api.spotify.com/v1/tracks/4gpext9x0CbdD9NWaa4nDj,https://api.spotify.com/v1/audio-analysis/4gpext9x0CbdD9NWaa4nDj,256200,4,False
0.321,0.0637,9,-13.024,0,0.0548,0.986,0.963,0.0836,0.0722,79.992,audio_features,2NNZrR2YlspWgGCUm5ckOs,spotify:track:2NNZrR2YlspWgGCUm5ckOs,https://api.spotify.com/v1/tracks/2NNZrR2YlspWgGCUm5ckOs,https://api.spotify.com/v1/audio-analysis/2NNZrR2YlspWgGCUm5ckOs,210000,1,False
0.569,0.85,5,-11.755,1,0.0437,0.148,1.08e-05,0.152,0.843,171.876,audio_features,1ki2mHpc7vr0osR44QxnfY,spotify:track:1ki2mHpc7vr0osR44QxnfY,https://api.spotify.com/v1/tracks/1ki2mHpc7vr0osR44QxnfY,https://api.spotify.com/v1/audio-analysis/1ki2mHpc7vr0osR44QxnfY,229040,4,False
0.607,0.68,3,-6.113,1,0.0483,0.192,0,0.131,0.964,154.682,audio_features,0zR64BPm8LJmo0WezJOuhl,spotify:track:0zR64BPm8LJmo0WezJOuhl,https://api.spotify.com/v1/tracks/0zR64BPm8LJmo0WezJOuhl,https://api.spotify.com/v1/audio-analysis/0zR64BPm8LJmo0WezJOuhl,241987,4,False
0.612,0.725,7,-5.602,1,0.0416,0.305,0.0784,0.0548,0.333,146.008,audio_features,4gsR34XSIE2fUY4odwZqym,spotify:track:4gsR34XSIE2fUY4odwZqym,https://api.spotify.com/v1/tracks/4gsR34XSIE2fUY4odwZqym,https://api.spotify.com/v1/audio-analysis/4gsR34XSIE2fUY4odwZqym,225667,4,False
0.339,0.23,0,-10.803,1,0.0317,0.979,0.000951,0.353,0.113,66.352,audio_features,7qLs0IyUn6TrqgMzQ33SdH,spotify:track:7qLs0IyUn6TrqgMzQ33SdH,https://api.spotify.com/v1/tracks/7qLs0IyUn6TrqgMzQ33SdH,https://api.spotify.com/v1/audio-analysis/7qLs0IyUn6TrqgMzQ33SdH,101007,3,False
0.782,0.748,0,-4.32,1,0.0523,0.0629,0,0.1,0.571,123.937,audio_features,7KTcpv7wPJ4r6lR5SLzurh,spotify:track:7KTcpv7wPJ4r6lR5SLzurh,https://api.spotify.com/v1/tracks/7KTcpv7wPJ4r6lR5SLzurh,https://api.spotify.com/v1/audio-analysis/7KTcpv7wPJ4r6lR5SLzurh,134584,4,False
0.357,0.986,7,-2.266,1,0.102,0.000553,0.0106,0.236,0.543,183.901,audio_features,4vCG26vd7hzGdLq84pl1tf,spotify:track:4vCG26vd7hzGdLq84pl1tf,https://api.spotify.com/v1/tracks/4vCG26vd7hzGdLq84pl1tf,https://api.spotify.com/v1/audio-analysis/4vCG26vd7hzGdLq84pl1tf,258360,4,False
0.837,0.514,7,-6.161,1,0.0518,0.31,0,0.0809,0.676,130.004,audio_features,2NKvrozwURLPXnj3chhnfD,spotify:track:2NKvrozwURLPXnj3chhnfD,https://api.spotify.com/v1/tracks/2NKvrozwURLPXnj3chhnfD,https://api.spotify.com/v1/audio-analysis/2NKvrozwURLPXnj3chhnfD,165533,4,False
0.553,0.258,2,-16.087,1,0.0287,0.478,0,0.155,0.263,145.988,audio_features,3EyihupJ1TbApdC1sqQKTx,spotify:track:3EyihupJ1TbApdC1sqQKTx,https://api.spotify.com/v1/tracks/3EyihupJ1TbApdC1sqQKTx,https://api.spotify.com/v1/audio-analysis/3EyihupJ1TbApdC1sqQKTx,178240,4,False
0.613,0.412,0,-14.046,1,0.0797,0.722,0,0.196,0.772,134.881,audio_features,6dqGGvRQABtieFoZ2Bciwj,spotify:track:6dqGGvRQABtieFoZ2Bciwj,https://api.spotify.com/v1/tracks/6dqGGvRQABtieFoZ2Bciwj,https://api.spotify.com/v1/audio-analysis/6dqGGvRQABtieFoZ2Bciwj,57000,4,False
